river,riverLabel,country,countryLabel,length,source,sourceLabel,mouth,mouthLabel
http://www.wikidata.org/entity/Q80240,Урал,http://www.wikidata.org/entity/Q232,Казахстан,2428,http://www.wikidata.org/entity/Q35600,Уральские горы,http://www.wikidata.org/entity/Q5484,Каспийское море
http://www.wikidata.org/entity/Q201463,Чжуцзян,http://www.wikidata.org/entity/Q148,Китай,2400,http://www.wikidata.org/entity/Q1569231,Наньпаньцзян,http://www.wikidata.org/entity/Q37660,Южно-Китайское море
http://www.wikidata.org/entity/Q8319,Арканзас,http://www.wikidata.org/entity/Q30,США,2364,http://www.wikidata.org/entity/Q5328363,Q5328363,http://www.wikidata.org/entity/Q1497,Миссисипи
http://www.wikidata.org/entity/Q8319,Арканзас,http://www.wikidata.org/entity/Q30,США,2364,http://www.wikidata.org/entity/Q23018163,Q23018163,http://www.wikidata.org/entity/Q1497,Миссисипи
http://www.wikidata.org/entity/Q1265,Колорадо,http://www.wikidata.org/entity/Q30,США,2334,http://www.wikidata.org/entity/Q6464567,Ла-Пудр,http://www.wikidata.org/entity/Q132811,Калифорнийский залив
http://www.wikidata.org/entity/Q1265,Колорадо,http://www.wikidata.org/entity/Q96,Мексика,2334,http://www.wikidata.org/entity/Q6464567,Ла-Пудр,http://www.wikidata.org/entity/Q132811,Калифорнийский залив
http://www.wikidata.org/entity/Q40855,Днепр,http://www.wikidata.org/entity/Q159,Россия,2285,http://www.wikidata.org/entity/Q194196,Валдайская возвышенность,http://www.wikidata.org/entity/Q2621029,Днепровский лиман
http://www.wikidata.org/entity/Q40855,Днепр,http://www.wikidata.org/entity/Q184,Беларусь,2285,http://www.wikidata.org/entity/Q194196,Валдайская возвышенность,http://www.wikidata.org/entity/Q2621029,Днепровский лиман
http://www.wikidata.org/entity/Q40855,Днепр,http://www.wikidata.org/entity/Q212,Украина,2285,http://www.wikidata.org/entity/Q194196,Валдайская возвышенность,http://www.wikidata.org/entity/Q2621029,Днепровский лиман
http://www.wikidata.org/entity/Q191832,Алдан,http://www.wikidata.org/entity/Q159,Россия,2273,http://www.wikidata.org/entity/Q214284,Становой хребет,http://www.wikidata.org/entity/Q46841,Лена
http://www.wikidata.org/entity/Q26799,Оленёк,http://www.wikidata.org/entity/Q159,Россия,2270,http://www.wikidata.org/entity/Q155197,Среднесибирское плоскогорье,http://www.wikidata.org/entity/Q2996832,Оленёкский залив
http://www.wikidata.org/entity/Q181475,Оранжевая,http://www.wikidata.org/entity/Q258,ЮАР,2200,http://www.wikidata.org/entity/Q183295,Драконовы горы,http://www.wikidata.org/entity/Q97,Атлантический океан
http://www.wikidata.org/entity/Q181475,Оранжевая,http://www.wikidata.org/entity/Q1013,Лесото,2200,http://www.wikidata.org/entity/Q183295,Драконовы горы,http://www.wikidata.org/entity/Q97,Атлантический океан
http://www.wikidata.org/entity/Q181475,Оранжевая,http://www.wikidata.org/entity/Q1030,Намибия,2200,http://www.wikidata.org/entity/Q183295,Драконовы горы,http://www.wikidata.org/entity/Q97,Атлантический океан
http://www.wikidata.org/entity/Q156032,Южная Ред-Ривер,http://www.wikidata.org/entity/Q30,США,2189,http://www.wikidata.org/entity/Q4982832,Q4982832,http://www.wikidata.org/entity/Q753931,Атчафалайя
http://www.wikidata.org/entity/Q156032,Южная Ред-Ривер,http://www.wikidata.org/entity/Q30,США,2189,http://www.wikidata.org/entity/Q7237856,Q7237856,http://www.wikidata.org/entity/Q753931,Атчафалайя
http://www.wikidata.org/entity/Q26076,Иравади,http://www.wikidata.org/entity/Q836,Мьянма,2170,http://www.wikidata.org/entity/Q29988797,Q29988797,http://www.wikidata.org/entity/Q47632,Андаманское море
http://www.wikidata.org/entity/Q2251,Колумбия,http://www.wikidata.org/entity/Q16,Канада,2000,http://www.wikidata.org/entity/Q317292,Колумбия,http://www.wikidata.org/entity/Q98,Тихий океан
http://www.wikidata.org/entity/Q2251,Колумбия,http://www.wikidata.org/entity/Q30,США,2000,http://www.wikidata.org/entity/Q317292,Колумбия,http://www.wikidata.org/entity/Q98,Тихий океан
http://www.wikidata.org/entity/Q216875,Чинаб,http://www.wikidata.org/entity/Q668,Индия,1974,http://www.wikidata.org/entity/Q18915154,Река Чандра,http://www.wikidata.org/entity/Q2049556,Река Панджнад
http://www.wikidata.org/entity/Q216875,Чинаб,http://www.wikidata.org/entity/Q843,Пакистан,1974,http://www.wikidata.org/entity/Q18915154,Река Чандра,http://www.wikidata.org/entity/Q2049556,Река Панджнад
http://www.wikidata.org/entity/Q216875,Чинаб,http://www.wikidata.org/entity/Q668,Индия,1974,http://www.wikidata.org/entity/Q19275363,Река Бхага,http://www.wikidata.org/entity/Q2049556,Река Панджнад
http://www.wikidata.org/entity/Q216875,Чинаб,http://www.wikidata.org/entity/Q843,Пакистан,1974,http://www.wikidata.org/entity/Q19275363,Река Бхага,http://www.wikidata.org/entity/Q2049556,Река Панджнад
http://www.wikidata.org/entity/Q2220,Пис,http://www.wikidata.org/entity/Q16,Канада,1923,http://www.wikidata.org/entity/Q967775,Уиллистон,http://www.wikidata.org/entity/Q2226,Невольничья
http://www.wikidata.org/entity/Q1229,Дон,http://www.wikidata.org/entity/Q159,Россия,1870,http://www.wikidata.org/entity/Q1126906,Среднерусская возвышенность,http://www.wikidata.org/entity/Q35000,Азовское море
http://www.wikidata.org/entity/Q35591,Тигр,http://www.wikidata.org/entity/Q43,Турция,1850,http://www.wikidata.org/entity/Q2380189,Хазар (озеро),http://www.wikidata.org/entity/Q166966,Шатт-эль-Араб
http://www.wikidata.org/entity/Q35591,Тигр,http://www.wikidata.org/entity/Q796,Ирак,1850,http://www.wikidata.org/entity/Q2380189,Хазар (озеро),http://www.wikidata.org/entity/Q166966,Шатт-эль-Араб
http://www.wikidata.org/entity/Q35591,Тигр,http://www.wikidata.org/entity/Q858,Сирия,1850,http://www.wikidata.org/entity/Q2380189,Хазар (озеро),http://www.wikidata.org/entity/Q166966,Шатт-эль-Араб
http://www.wikidata.org/entity/Q8168,Печора,http://www.wikidata.org/entity/Q159,Россия,1809,http://www.wikidata.org/entity/Q35600,Уральские горы,http://www.wikidata.org/entity/Q217501,Печорское море
http://www.wikidata.org/entity/Q214768,Чулым,http://www.wikidata.org/entity/Q159,Россия,1799,http://www.wikidata.org/entity/Q1108585,Чёрный Июс,http://www.wikidata.org/entity/Q973,Обь
http://www.wikidata.org/entity/Q214768,Чулым,http://www.wikidata.org/entity/Q159,Россия,1799,http://www.wikidata.org/entity/Q2000810,Белый Июс,http://www.wikidata.org/entity/Q973,Обь
http://www.wikidata.org/entity/Q18278,Уругвай,http://www.wikidata.org/entity/Q77,Уругвай,1790,http://www.wikidata.org/entity/Q2008077,Пелотас,http://www.wikidata.org/entity/Q35827,Ла-Плата
http://www.wikidata.org/entity/Q18278,Уругвай,http://www.wikidata.org/entity/Q155,Бразилия,1790,http://www.wikidata.org/entity/Q2008077,Пелотас,http://www.wikidata.org/entity/Q35827,Ла-Плата
http://www.wikidata.org/entity/Q18278,Уругвай,http://www.wikidata.org/entity/Q414,Аргентина,1790,http://www.wikidata.org/entity/Q2008077,Пелотас,http://www.wikidata.org/entity/Q35827,Ла-Плата
http://www.wikidata.org/entity/Q18278,Уругвай,http://www.wikidata.org/entity/Q77,Уругвай,1790,http://www.wikidata.org/entity/Q3176167,Q3176167,http://www.wikidata.org/entity/Q35827,Ла-Плата
http://www.wikidata.org/entity/Q18278,Уругвай,http://www.wikidata.org/entity/Q155,Бразилия,1790,http://www.wikidata.org/entity/Q3176167,Q3176167,http://www.wikidata.org/entity/Q35827,Ла-Плата
http://www.wikidata.org/entity/Q18278,Уругвай,http://www.wikidata.org/entity/Q414,Аргентина,1790,http://www.wikidata.org/entity/Q3176167,Q3176167,http://www.wikidata.org/entity/Q35827,Ла-Плата
http://www.wikidata.org/entity/Q882739,Голубой Нил,http://www.wikidata.org/entity/Q115,Эфиопия,1783,http://www.wikidata.org/entity/Q116685,Тана,http://www.wikidata.org/entity/Q3392,Нил
http://www.wikidata.org/entity/Q882739,Голубой Нил,http://www.wikidata.org/entity/Q1049,Судан,1783,http://www.wikidata.org/entity/Q116685,Тана,http://www.wikidata.org/entity/Q3392,Нил
http://www.wikidata.org/entity/Q162737,Ангара,http://www.wikidata.org/entity/Q159,Россия,1779,http://www.wikidata.org/entity/Q5513,Байкал,http://www.wikidata.org/entity/Q78707,Енисей
http://www.wikidata.org/entity/Q3411,Маккензи,http://www.wikidata.org/entity/Q16,Канада,1738,http://www.wikidata.org/entity/Q5539,Большое Невольничье озеро,http://www.wikidata.org/entity/Q131274,Море Бофорта
http://www.wikidata.org/entity/Q272074,Снейк,http://www.wikidata.org/entity/Q30,США,1735,http://www.wikidata.org/entity/Q351,Йеллоустонский национальный парк,http://www.wikidata.org/entity/Q2251,Колумбия
http://www.wikidata.org/entity/Q138491,Джуба,http://www.wikidata.org/entity/Q115,Эфиопия,1658,http://www.wikidata.org/entity/Q1178464,Дауа,http://www.wikidata.org/entity/Q1239,Индийский океан
http://www.wikidata.org/entity/Q138491,Джуба,http://www.wikidata.org/entity/Q1045,Сомали,1658,http://www.wikidata.org/entity/Q1178464,Дауа,http://www.wikidata.org/entity/Q1239,Индийский океан
http://www.wikidata.org/entity/Q138491,Джуба,http://www.wikidata.org/entity/Q115,Эфиопия,1658,http://www.wikidata.org/entity/Q1493334,Гэнале,http://www.wikidata.org/entity/Q1239,Индийский океан
http://www.wikidata.org/entity/Q138491,Джуба,http://www.wikidata.org/entity/Q1045,Сомали,1658,http://www.wikidata.org/entity/Q1493334,Гэнале,http://www.wikidata.org/entity/Q1239,Индийский океан
http://www.wikidata.org/entity/Q724465,Кеть,http://www.wikidata.org/entity/Q159,Россия,1621,http://www.wikidata.org/entity/Q203239,Саяны,http://www.wikidata.org/entity/Q973,Обь
http://www.wikidata.org/entity/Q26439,Аргунь,http://www.wikidata.org/entity/Q148,Китай,1620,http://www.wikidata.org/entity/Q641020,Керулен,http://www.wikidata.org/entity/Q6862,Амур
http://www.wikidata.org/entity/Q26439,Аргунь,http://www.wikidata.org/entity/Q159,Россия,1620,http://www.wikidata.org/entity/Q641020,Керулен,http://www.wikidata.org/entity/Q6862,Амур
http://www.wikidata.org/entity/Q3318,Черчилл,http://www.wikidata.org/entity/Q16,Канада,1609,http://www.wikidata.org/entity/Q1089891,Черчилл (озеро),http://www.wikidata.org/entity/Q3040,Гудзонов залив
http://www.wikidata.org/entity/Q188773,Окаванго,http://www.wikidata.org/entity/Q916,Ангола,1600,http://www.wikidata.org/entity/Q776345,Q776345,http://www.wikidata.org/entity/Q650872,Дельта Окаванго
http://www.wikidata.org/entity/Q188773,Окаванго,http://www.wikidata.org/entity/Q963,Ботсвана,1600,http://www.wikidata.org/entity/Q776345,Q776345,http://www.wikidata.org/entity/Q650872,Дельта Окаванго
http://www.wikidata.org/entity/Q188773,Окаванго,http://www.wikidata.org/entity/Q1030,Намибия,1600,http://www.wikidata.org/entity/Q776345,Q776345,http://www.wikidata.org/entity/Q650872,Дельта Окаванго
http://www.wikidata.org/entity/Q124653,Тобол,http://www.wikidata.org/entity/Q159,Россия,1591,http://www.wikidata.org/entity/Q2619449,Тургайское плато,http://www.wikidata.org/entity/Q128102,Иртыш
http://www.wikidata.org/entity/Q124653,Тобол,http://www.wikidata.org/entity/Q232,Казахстан,1591,http://www.wikidata.org/entity/Q2619449,Тургайское плато,http://www.wikidata.org/entity/Q128102,Иртыш
http://www.wikidata.org/entity/Q4915,Огайо,http://www.wikidata.org/entity/Q30,США,1579,http://www.wikidata.org/entity/Q643780,Мононгахила,http://www.wikidata.org/entity/Q1497,Миссисипи
http://www.wikidata.org/entity/Q4915,Огайо,http://www.wikidata.org/entity/Q30,США,1579,http://www.wikidata.org/entity/Q686021,Аллегейни,http://www.wikidata.org/entity/Q1497,Миссисипи
http://www.wikidata.org/entity/Q191829,Магдалена,http://www.wikidata.org/entity/Q739,Колумбия,1528,http://www.wikidata.org/entity/Q3066648,Колумбийский массив,http://www.wikidata.org/entity/Q1247,Карибское море
http://www.wikidata.org/entity/Q171675,Сатледж,http://www.wikidata.org/entity/Q148,Китай,1500,http://www.wikidata.org/entity/Q628327,Ланга-Цо,http://www.wikidata.org/entity/Q2049556,Река Панджнад
http://www.wikidata.org/entity/Q171675,Сатледж,http://www.wikidata.org/entity/Q668,Индия,1500,http://www.wikidata.org/entity/Q628327,Ланга-Цо,http://www.wikidata.org/entity/Q2049556,Река Панджнад
http://www.wikidata.org/entity/Q171675,Сатледж,http://www.wikidata.org/entity/Q843,Пакистан,1500,http://www.wikidata.org/entity/Q628327,Ланга-Цо,http://www.wikidata.org/entity/Q2049556,Река Панджнад
http://www.wikidata.org/entity/Q186155,Амга,http://www.wikidata.org/entity/Q159,Россия,1462,http://www.wikidata.org/entity/Q214284,Становой хребет,http://www.wikidata.org/entity/Q191832,Алдан
